product_code,customer_code,market_code,order_date,sales_qty,sales_amount,cost_price,profit,profit_margin,Revenue,Total Expense (COGS),Net Income,Total Equity,Total Assets ,Operating Income ,Gross Margin,Net Margin,Ratio of Equity,Ratio of Assets,Operating  Margin 
Prod271,Cus005,Mark004,12-10-2020,1,296,284.16,11.84,0.04,296,284.16,11.84,11.84,580.16,307.84,0.04,4,100,2.04,104
Prod280,Cus005,Mark004,12-10-2020,1,157,116.18,40.82,0.26,157,116.18,40.82,40.82,273.18,197.82,0.26,26,100,14.94,126
Prod298,Cus005,Mark004,12-10-2020,1,213,266.25,-53.25,-0.25,213,266.25,-53.25,-53.25,479.25,159.75,-0.25,-25,100,-11.11,75
Prod292,Cus005,Mark004,12-10-2020,1,213,264.12,-51.12,-0.24,213,264.12,-51.12,-51.12,477.12,161.88,-0.24,-24,100,-10.71,76
Prod288,Cus005,Mark004,12-10-2020,1,194,242.5,-48.5,-0.25,194,242.5,-48.5,-48.5,436.5,145.5,-0.25,-25,100,-11.11,75
Prod267,Cus005,Mark004,12-10-2020,1,134,176.88,-42.88,-0.32,134,176.88,-42.88,-42.88,310.88,91.12,-0.32,-32,100,-13.79,68
Prod274,Cus005,Mark004,12-10-2020,1,83,59.76,23.24,0.28,83,59.76,23.24,23.24,142.76,106.24,0.28,28,100,16.28,128
Prod200,Cus005,Mark004,12-10-2020,1,32,22.72,9.28,0.29,32,22.72,9.28,9.28,54.72,41.28,0.29,29,100,16.96,129
Prod290,Cus005,Mark004,12-10-2020,1,106,92.22,13.78,0.13,106,92.22,13.78,13.78,198.22,119.78,0.13,13,100,6.95,113
Prod116,Cus005,Mark004,12-10-2020,1,185,153.55,31.45,0.17,185,153.55,31.45,31.45,338.55,216.45,0.17,17,100,9.29,117
Prod122,Cus005,Mark004,12-10-2020,1,185,144.3,40.7,0.22,185,144.3,40.7,40.7,329.3,225.7,0.22,22,100,12.36,122
Prod296,Cus005,Mark004,12-10-2020,1,144,100.8,43.2,0.3,144,100.8,43.2,43.2,244.8,187.2,0.3,30,100,17.65,130
Prod295,Cus005,Mark004,12-10-2020,1,125,118.75,6.25,0.05,125,118.75,6.25,6.25,243.75,131.25,0.05,5,100,2.56,105
Prod103,Cus005,Mark004,12-10-2020,1,125,97.5,27.5,0.22,125,97.5,27.5,27.5,222.5,152.5,0.22,22,100,12.36,122
Prod264,Cus005,Mark004,12-10-2020,1,65,75.4,-10.4,-0.16,65,75.4,-10.4,-10.4,140.4,54.6,-0.16,-16,100,-7.41,84
Prod281,Cus005,Mark004,12-10-2020,1,65,46.8,18.2,0.28,65,46.8,18.2,18.2,111.8,83.2,0.28,28,100,16.28,128
Prod101,Cus005,Mark004,12-10-2020,1,130,79.3,50.7,0.39,130,79.3,50.7,50.7,209.3,180.7,0.39,39,100,24.22,139
Prod137,Cus005,Mark004,12-10-2020,1,148,164.28,-16.28,-0.11,148,164.28,-16.28,-16.28,312.28,131.72,-0.11,-11,100,-5.21,89
Prod114,Cus005,Mark004,12-10-2020,1,93,92.07,0.93,0.01,93,92.07,0.93,0.93,185.07,93.93,0.01,1,100,0.5,101
Prod269,Cus005,Mark004,12-10-2020,1,93,97.65,-4.65,-0.05,93,97.65,-4.65,-4.65,190.65,88.35,-0.05,-5,100,-2.44,95
Prod285,Cus005,Mark004,12-10-2020,1,74,53.28,20.72,0.28,74,53.28,20.72,20.72,127.28,94.72,0.28,28,100,16.28,128
Prod294,Cus005,Mark004,12-10-2020,1,139,151.51,-12.51,-0.09,139,151.51,-12.51,-12.51,290.51,126.49,-0.09,-9,100,-4.31,91
Prod102,Cus005,Mark004,12-10-2020,1,139,101.47,37.53,0.27,139,101.47,37.53,37.53,240.47,176.53,0.27,27,100,15.61,127
Prod123,Cus005,Mark004,12-10-2020,1,46,60.26,-14.26,-0.31,46,60.26,-14.26,-14.26,106.26,31.74,-0.31,-31,100,-13.42,69
Prod135,Cus005,Mark004,12-10-2020,1,46,31.74,14.26,0.31,46,31.74,14.26,14.26,77.74,60.26,0.31,31,100,18.34,131
Prod021,Cus003,Mark003,12-10-2020,1,1528,1604.4,-76.4,-0.05,1528,1604.4,-76.4,-76.4,3132.4,1451.6,-0.05,-5,100,-2.44,95
Prod060,Cus003,Mark003,12-10-2020,1,287,195.16,91.84,0.32,287,195.16,91.84,91.84,482.16,378.84,0.32,32,100,19.05,132
Prod118,Cus003,Mark003,12-10-2020,1,361,223.82,137.18,0.38,361,223.82,137.18,137.18,584.82,498.18,0.38,38,100,23.46,138
Prod133,Cus003,Mark003,12-10-2020,1,417,467.04,-50.04,-0.12,417,467.04,-50.04,-50.04,884.04,366.96,-0.12,-12,100,-5.66,88
Prod212,Cus003,Mark003,12-10-2020,1,458,444.26,13.74,0.03,458,444.26,13.74,13.74,902.26,471.74,0.03,3,100,1.52,103
Prod218,Cus003,Mark003,12-10-2020,1,1116,1171.8,-55.8,-0.05,1116,1171.8,-55.8,-55.8,2287.8,1060.2,-0.05,-5,100,-2.44,95
Prod234,Cus003,Mark003,12-10-2020,1,417,446.19,-29.19,-0.07,417,446.19,-29.19,-29.19,863.19,387.81,-0.07,-7,100,-3.38,93
Prod103,Cus003,Mark003,12-10-2020,1,435,469.8,-34.8,-0.08,435,469.8,-34.8,-34.8,904.8,400.2,-0.08,-8,100,-3.85,92
Prod207,Cus003,Mark003,12-10-2020,1,611,696.54,-85.54,-0.14,611,696.54,-85.54,-85.54,1307.54,525.46,-0.14,-14,100,-6.54,86
Prod113,Cus003,Mark003,12-10-2020,1,222,279.72,-57.72,-0.26,222,279.72,-57.72,-57.72,501.72,164.28,-0.26,-26,100,-11.5,74
Prod226,Cus003,Mark003,12-10-2020,1,1315,920.5,394.5,0.3,1315,920.5,394.5,394.5,2235.5,1709.5,0.3,30,100,17.65,130
Prod237,Cus003,Mark003,12-10-2020,1,741,733.59,7.41,0.01,741,733.59,7.41,7.41,1474.59,748.41,0.01,1,100,0.5,101
Prod021,Cus012,Mark003,12-10-2020,1,3519,2639.25,879.75,0.25,3519,2639.25,879.75,879.75,6158.25,4398.75,0.25,25,100,14.29,125
Prod237,Cus012,Mark003,12-10-2020,1,2569,2877.28,-308.28,-0.12,2569,2877.28,-308.28,-308.28,5446.28,2260.72,-0.12,-12,100,-5.66,88
Prod212,Cus016,Mark002,12-10-2020,1,93,83.7,9.3,0.1,93,83.7,9.3,9.3,176.7,102.3,0.1,10,100,5.26,110
Prod271,Cus016,Mark002,12-10-2020,1,83,111.22,-28.22,-0.34,83,111.22,-28.22,-28.22,194.22,54.78,-0.34,-34,100,-14.53,66
Prod106,Cus016,Mark002,12-10-2020,1,231,152.46,78.54,0.34,231,152.46,78.54,78.54,383.46,309.54,0.34,34,100,20.48,134
Prod226,Cus016,Mark002,12-10-2020,1,2028,2555.28,-527.28,-0.26,2028,2555.28,-527.28,-527.28,4583.28,1500.72,-0.26,-26,100,-11.5,74
Prod234,Cus016,Mark002,12-10-2020,1,338,300.82,37.18,0.11,338,300.82,37.18,37.18,638.82,375.18,0.11,11,100,5.82,111
Prod110,Cus032,Mark009,12-10-2020,1,1676,1944.16,-268.16,-0.16,1676,1944.16,-268.16,-268.16,3620.16,1407.84,-0.16,-16,100,-7.41,84
Prod122,Cus027,Mark012,12-10-2020,1,157,102.05,54.95,0.35,157,102.05,54.95,54.95,259.05,211.95,0.35,35,100,21.21,135
Prod017,Cus016,Mark002,12-10-2020,2,4889,3471.19,1417.81,0.29,9778,6942.38,2835.62,6306.81,8360.19,11195.81,0.29,29,44.96,33.92,114.5
Prod024,Cus016,Mark002,12-10-2020,2,3032,2213.36,818.64,0.27,6064,4426.72,1637.28,3850.64,5245.36,6882.64,0.27,27,42.52,31.21,113.5
Prod117,Cus016,Mark002,12-10-2020,2,546,469.56,76.44,0.14,1092,939.12,152.88,622.44,1015.56,1168.44,0.14,14,24.56,15.05,107
Prod129,Cus016,Mark002,12-10-2020,2,565,418.1,146.9,0.26,1130,836.2,293.8,711.9,983.1,1276.9,0.26,26,41.27,29.89,113
Prod212,Cus012,Mark003,12-10-2020,2,2653,2706.06,-53.06,-0.02,5306,5412.12,-106.12,2599.94,5359.06,5252.94,-0.02,-2,-4.08,-1.98,99
Prod065,Cus003,Mark003,12-10-2020,2,505,600.95,-95.95,-0.19,1010,1201.9,-191.9,409.05,1105.95,914.05,-0.19,-19,-46.91,-17.35,90.5
Prod102,Cus007,Mark004,12-10-2020,2,1556,1384.84,171.16,0.11,3112,2769.68,342.32,1727.16,2940.84,3283.16,0.11,11,19.82,11.64,105.5
Prod286,Cus005,Mark004,12-10-2020,2,250,190,60,0.24,500,380,120,310,440,560,0.24,24,38.71,27.27,112
Prod232,Cus005,Mark004,12-10-2020,2,1852,2092.76,-240.76,-0.13,3704,4185.52,-481.52,1611.24,3944.76,3463.24,-0.13,-13,-29.89,-12.21,93.5
Prod267,Cus021,Mark011,12-10-2020,2,991,1090.1,-99.1,-0.1,1982,2180.2,-198.2,891.9,2081.1,1882.9,-0.1,-10,-22.22,-9.52,95
Prod114,Cus019,Mark011,12-10-2020,2,491,648.12,-157.12,-0.32,982,1296.24,-314.24,333.88,1139.12,824.88,-0.32,-32,-94.12,-27.59,84
Prod057,Cus017,Mark011,12-10-2020,3,2074,1845.86,228.14,0.11,6222,5537.58,684.42,4376.14,3919.86,6450.14,0.11,11,15.64,17.46,103.67
Prod188,Cus027,Mark003,12-10-2020,3,6241,4867.98,1373.02,0.22,18723,14603.94,4119.06,13855.02,11108.98,20096.02,0.22,22,29.73,37.08,107.33
Prod133,Cus012,Mark003,12-10-2020,3,3389,3253.44,135.56,0.04,10167,9760.32,406.68,6913.56,6642.44,10302.56,0.04,4,5.88,6.12,101.33
Prod207,Cus012,Mark003,12-10-2020,3,2833,2096.42,736.58,0.26,8499,6289.26,2209.74,6402.58,4929.42,9235.58,0.26,26,34.51,44.83,108.67
Prod098,Cus003,Mark003,12-10-2020,3,352,366.08,-14.08,-0.04,1056,1098.24,-42.24,689.92,718.08,1041.92,-0.04,-4,-6.12,-5.88,98.67
Prod090,Cus027,Mark012,12-10-2020,3,292,312.44,-20.44,-0.07,876,937.32,-61.32,563.56,604.44,855.56,-0.07,-7,-10.88,-10.14,97.67
Prod272,Cus001,Mark010,12-10-2020,3,713,549.01,163.99,0.23,2139,1647.03,491.97,1589.99,1262.01,2302.99,0.23,23,30.94,38.98,107.67
Prod106,Cus032,Mark009,12-10-2020,19,18954,25019.28,-6065.28,-0.32,360126,475366.32,-115240.32,335106.72,43973.28,354060.72,-0.32,-32,-34.39,-262.07,98.32
Prod122,Cus032,Mark009,12-10-2020,8,1125,1091.25,33.75,0.03,9000,8730,270,7908.75,2216.25,9033.75,0.03,3,3.41,12.18,100.38
Prod249,Cus003,Mark014,12-10-2020,4,514,652.78,-138.78,-0.27,2056,2611.12,-555.12,1403.22,1166.78,1917.22,-0.27,-27,-39.56,-47.58,93.25
Prod090,Cus003,Mark014,12-10-2020,41,1722,1446.48,275.52,0.16,70602,59305.68,11296.32,69155.52,3168.48,70877.52,0.16,16,16.33,356.52,100.39
Prod291,Cus001,Mark010,12-10-2020,5,2042,1327.3,714.7,0.35,10210,6636.5,3573.5,8882.7,3369.3,10924.7,0.35,35,40.23,106.06,107
Prod284,Cus001,Mark010,12-10-2020,4,611,439.92,171.08,0.28,2444,1759.68,684.32,2004.08,1050.92,2615.08,0.28,28,34.15,65.12,107
Prod293,Cus001,Mark010,12-10-2020,4,1727,1519.76,207.24,0.12,6908,6079.04,828.96,5388.24,3246.76,7115.24,0.12,12,15.38,25.53,103
Prod289,Cus001,Mark010,12-10-2020,17,3139,3609.85,-470.85,-0.15,53363,61367.45,-8004.45,49753.15,6748.85,52892.15,-0.15,-15,-16.09,-118.6,99.12
Prod105,Cus001,Mark010,12-10-2020,10,3019,4045.46,-1026.46,-0.34,30190,40454.6,-10264.6,26144.54,7064.46,29163.54,-0.34,-34,-39.26,-145.3,96.6
Prod093,Cus001,Mark010,12-10-2020,71,5995,7793.5,-1798.5,-0.3,425645,553338.5,-127693.5,417851.5,13788.5,423846.5,-0.3,-30,-30.56,-926.09,99.58
Prod260,Cus001,Mark010,12-10-2020,57,5310,6690.6,-1380.6,-0.26,302670,381364.2,-78694.2,295979.4,12000.6,301289.4,-0.26,-26,-26.59,-655.75,99.54
Prod241,Cus001,Mark010,12-10-2020,45,3435,2748,687,0.2,154575,123660,30915,151827,6183,155262,0.2,20,20.36,500,100.44
Prod105,Cus022,Mark002,12-10-2020,15,5097,6014.46,-917.46,-0.18,76455,90216.9,-13761.9,70440.54,11111.46,75537.54,-0.18,-18,-19.54,-123.85,98.8
Prod223,Cus022,Mark002,12-10-2020,4,9190,7627.7,1562.3,0.17,36760,30510.8,6249.2,29132.3,16817.7,38322.3,0.17,17,21.45,37.16,104.25
Prod101,Cus022,Mark002,12-10-2020,7,1704,2044.8,-340.8,-0.2,11928,14313.6,-2385.6,9883.2,3748.8,11587.2,-0.2,-20,-24.14,-63.64,97.14
Prod234,Cus022,Mark002,12-10-2020,40,39898,35110.24,4787.76,0.12,1595920,1404409.6,191510.4,1560809.76,75008.24,1600707.76,0.12,12,12.27,255.32,100.3
Prod117,Cus022,Mark002,12-10-2020,32,4259,4727.49,-468.49,-0.11,136288,151279.68,-14991.68,131560.51,8986.49,135819.51,-0.11,-11,-11.4,-166.82,99.66
Prod223,Cus025,Mark002,12-10-2020,13,31097,20213.05,10883.95,0.35,404261,262769.65,141491.35,384047.95,51310.05,415144.95,0.35,35,36.84,275.76,102.69
Prod117,Cus025,Mark002,12-10-2020,96,24352,28491.84,-4139.84,-0.17,2337792,2735216.64,-397424.64,2309300.16,52843.84,2333652.16,-0.17,-17,-17.21,-752.07,99.82
Prod117,Cus008,Mark002,12-10-2020,13,2194,2720.56,-526.56,-0.24,28522,35367.28,-6845.28,25801.44,4914.56,27995.44,-0.24,-24,-26.53,-139.29,98.15
Prod218,Cus016,Mark002,12-10-2020,6,6130,5700.9,429.1,0.07,36780,34205.4,2574.6,31079.1,11830.9,37209.1,0.07,7,8.28,21.76,101.17
Prod218,Cus004,Mark002,12-10-2020,7,6648,6448.56,199.44,0.03,46536,45139.92,1396.08,40087.44,13096.56,46735.44,0.03,3,3.48,10.66,100.43
Prod095,Cus019,Mark011,12-10-2020,40,6426,8161.02,-1735.02,-0.27,257040,326440.8,-69400.8,248878.98,14587.02,255304.98,-0.27,-27,-27.89,-475.77,99.33
Prod250,Cus019,Mark011,12-10-2020,8,556,361.4,194.6,0.35,4448,2891.2,1556.8,4086.6,917.4,4642.6,0.35,35,38.1,169.7,104.38
Prod091,Cus017,Mark011,12-10-2020,167,12477,11603.61,873.39,0.07,2083659,1937802.87,145856.13,2072055.39,24080.61,2084532.39,0.07,7,7.04,605.7,100.04
Prod238,Cus019,Mark011,12-10-2020,5,213,176.79,36.21,0.17,1065,883.95,181.05,888.21,389.79,1101.21,0.17,17,20.38,46.45,103.4
Prod113,Cus021,Mark011,12-10-2020,7,1537,1829.03,-292.03,-0.19,10759,12803.21,-2044.21,8929.97,3366.03,10466.97,-0.19,-19,-22.89,-60.73,97.29
Prod200,Cus021,Mark011,12-10-2020,7,764,718.16,45.84,0.06,5348,5027.12,320.88,4629.84,1482.16,5393.84,0.06,6,6.93,21.65,100.86
Prod053,Cus020,Mark011,12-10-2020,49,12306,14151.9,-1845.9,-0.15,602994,693443.1,-90449.1,588842.1,26457.9,601148.1,-0.15,-15,-15.36,-341.86,99.69
Prod053,Cus019,Mark011,12-10-2020,9,2171,2583.49,-412.49,-0.19,19539,23251.41,-3712.41,16955.51,4754.49,19126.51,-0.19,-19,-21.9,-78.08,97.89
Prod218,Cus012,Mark003,12-10-2020,27,36282,40998.66,-4716.66,-0.13,979614,1106963.82,-127349.82,938615.34,77280.66,974897.34,-0.13,-13,-13.57,-164.79,99.52
Prod218,Cus027,Mark003,12-10-2020,27,43194,44489.82,-1295.82,-0.03,1166238,1201225.14,-34987.14,1121748.18,87683.82,1164942.18,-0.03,-3,-3.12,-39.9,99.89
Prod218,Cus014,Mark003,12-10-2020,14,15486,14711.7,774.3,0.05,216804,205963.8,10840.2,202092.3,30197.7,217578.3,0.05,5,5.36,35.9,100.36
Prod060,Cus012,Mark003,12-10-2020,22,10718,14147.76,-3429.76,-0.32,235796,311250.72,-75454.72,221648.24,24865.76,232366.24,-0.32,-32,-34.04,-303.45,98.55
Prod060,Cus014,Mark003,12-10-2020,64,23903,27727.48,-3824.48,-0.16,1529792,1774558.72,-244766.72,1502064.52,51630.48,1525967.52,-0.16,-16,-16.3,-474.07,99.75
Prod234,Cus012,Mark003,12-10-2020,5,7694,9694.44,-2000.44,-0.26,38470,48472.2,-10002.2,28775.56,17388.44,36469.56,-0.26,-26,-34.76,-57.52,94.8
Prod188,Cus012,Mark003,12-10-2020,13,19690,24612.5,-4922.5,-0.25,255970,319962.5,-63992.5,231357.5,44302.5,251047.5,-0.25,-25,-27.66,-144.44,98.08
Prod021,Cus027,Mark003,12-10-2020,13,42954,39088.14,3865.86,0.09,558402,508145.82,50256.18,519313.86,82042.14,562267.86,0.09,9,9.68,61.26,100.69
Prod207,Cus014,Mark003,12-10-2020,8,7083,8428.77,-1345.77,-0.19,56664,67430.16,-10766.16,48235.23,15511.77,55318.23,-0.19,-19,-22.32,-69.41,97.63
Prod212,Cus014,Mark003,12-10-2020,4,5301,3286.62,2014.38,0.38,21204,13146.48,8057.52,17917.38,8587.62,23218.38,0.38,38,44.97,93.83,109.5
Prod188,Cus003,Mark003,12-10-2020,7,8606,8950.24,-344.24,-0.04,60242,62651.68,-2409.68,51291.76,17556.24,59897.76,-0.04,-4,-4.7,-13.73,99.43
Prod065,Cus014,Mark003,12-10-2020,32,6750,8302.5,-1552.5,-0.23,216000,265680,-49680,207697.5,15052.5,214447.5,-0.23,-23,-23.92,-330.04,99.28
Prod065,Cus012,Mark003,12-10-2020,17,4769,3529.06,1239.94,0.26,81073,59994.02,21078.98,77543.94,8298.06,82312.94,0.26,26,27.18,254.02,101.53
Prod245,Cus020,Mark004,12-10-2020,60,9611,6631.59,2979.41,0.31,576660,397895.4,178764.6,570028.41,16242.59,579639.41,0.31,31,31.36,1100.59,100.52
Prod110,Cus007,Mark004,12-10-2020,9,12694,15359.74,-2665.74,-0.21,114246,138237.66,-23991.66,98886.26,28053.74,111580.26,-0.21,-21,-24.26,-85.52,97.67
Prod246,Cus007,Mark004,12-10-2020,7,847,813.12,33.88,0.04,5929,5691.84,237.16,5115.88,1660.12,5962.88,0.04,4,4.64,14.29,100.57
Prod099,Cus005,Mark004,12-10-2020,8,2000,1340,660,0.33,16000,10720,5280,14660,3340,16660,0.33,33,36.02,158.08,104.13
Prod239,Cus005,Mark004,12-10-2020,164,7713,8252.91,-539.91,-0.07,1264932,1353477.24,-88545.24,1256679.09,15965.91,1264392.09,-0.07,-7,-7.05,-554.59,99.96
Prod245,Cus005,Mark004,12-10-2020,60,5255,4466.75,788.25,0.15,315300,268005,47295,310833.25,9721.75,316088.25,0.15,15,15.22,486.49,100.25
Prod177,Cus006,Mark004,12-10-2020,56,68329,51930.04,16398.96,0.24,3826424,2908082.24,918341.76,3774493.96,120259.04,3842822.96,0.24,24,24.33,763.64,100.43
Prod245,Cus006,Mark004,12-10-2020,60,5176,4503.12,672.88,0.13,310560,270187.2,40372.8,306056.88,9679.12,311232.88,0.13,13,13.19,417.11,100.22
Prod239,Cus006,Mark004,12-10-2020,313,26903,19639.19,7263.81,0.27,8420639,6147066.47,2273572.53,8400999.81,46542.19,8427902.81,0.27,27,27.06,4884.97,100.09
Prod246,Cus006,Mark004,12-10-2020,80,10366,8707.44,1658.56,0.16,829280,696595.2,132684.8,820572.56,19073.44,830938.56,0.16,16,16.17,695.65,100.2
Prod123,Cus006,Mark004,12-10-2020,7,2157,1941.3,215.7,0.1,15099,13589.1,1509.9,13157.7,4098.3,15314.7,0.1,10,11.48,36.84,101.43
Prod104,Cus006,Mark004,12-10-2020,40,37056,38908.8,-1852.8,-0.05,1482240,1556352,-74112,1443331.2,75964.8,1480387.2,-0.05,-5,-5.13,-97.56,99.88
Prod265,Cus020,Mark011,13-10-2020,1,116,109.04,6.96,0.06,116,109.04,6.96,6.96,225.04,122.96,0.06,6,100,3.09,106
Prod280,Cus020,Mark011,13-10-2020,1,194,153.26,40.74,0.21,194,153.26,40.74,40.74,347.26,234.74,0.21,21,100,11.73,121
Prod264,Cus020,Mark011,13-10-2020,1,333,229.77,103.23,0.31,333,229.77,103.23,103.23,562.77,436.23,0.31,31,100,18.34,131
Prod270,Cus020,Mark011,13-10-2020,1,653,633.41,19.59,0.03,653,633.41,19.59,19.59,1286.41,672.59,0.03,3,100,1.52,103
Prod269,Cus020,Mark011,13-10-2020,1,662,463.4,198.6,0.3,662,463.4,198.6,198.6,1125.4,860.6,0.3,30,100,17.65,130
Prod057,Cus020,Mark011,13-10-2020,1,528,401.28,126.72,0.24,528,401.28,126.72,126.72,929.28,654.72,0.24,24,100,13.64,124
Prod288,Cus020,Mark011,13-10-2020,1,245,173.95,71.05,0.29,245,173.95,71.05,71.05,418.95,316.05,0.29,29,100,16.96,129
Prod279,Cus020,Mark011,13-10-2020,1,315,349.65,-34.65,-0.11,315,349.65,-34.65,-34.65,664.65,280.35,-0.11,-11,100,-5.21,89
Prod271,Cus020,Mark011,13-10-2020,1,306,205.02,100.98,0.33,306,205.02,100.98,100.98,511.02,406.98,0.33,33,100,19.76,133
Prod275,Cus020,Mark011,13-10-2020,1,370,458.8,-88.8,-0.24,370,458.8,-88.8,-88.8,828.8,281.2,-0.24,-24,100,-10.71,76
Prod290,Cus020,Mark011,13-10-2020,1,588,670.32,-82.32,-0.14,588,670.32,-82.32,-82.32,1258.32,505.68,-0.14,-14,100,-6.54,86
Prod297,Cus020,Mark011,13-10-2020,1,843,581.67,261.33,0.31,843,581.67,261.33,261.33,1424.67,1104.33,0.31,31,100,18.34,131
Prod296,Cus020,Mark011,13-10-2020,1,500,470,30,0.06,500,470,30,30,970,530,0.06,6,100,3.09,106
Prod057,Cus019,Mark011,13-10-2020,1,755,679.5,75.5,0.1,755,679.5,75.5,75.5,1434.5,830.5,0.1,10,100,5.26,110
Prod117,Cus019,Mark011,13-10-2020,1,134,140.7,-6.7,-0.05,134,140.7,-6.7,-6.7,274.7,127.3,-0.05,-5,100,-2.44,95
Prod280,Cus019,Mark011,13-10-2020,1,32,35.2,-3.2,-0.1,32,35.2,-3.2,-3.2,67.2,28.8,-0.1,-10,100,-4.76,90
Prod270,Cus019,Mark011,13-10-2020,1,222,219.78,2.22,0.01,222,219.78,2.22,2.22,441.78,224.22,0.01,1,100,0.5,101
Prod134,Cus019,Mark011,13-10-2020,1,241,204.85,36.15,0.15,241,204.85,36.15,36.15,445.85,277.15,0.15,15,100,8.11,115
Prod102,Cus019,Mark011,13-10-2020,1,83,87.98,-4.98,-0.06,83,87.98,-4.98,-4.98,170.98,78.02,-0.06,-6,100,-2.91,94
Prod290,Cus019,Mark011,13-10-2020,1,102,137.7,-35.7,-0.35,102,137.7,-35.7,-35.7,239.7,66.3,-0.35,-35,100,-14.89,65
Prod283,Cus019,Mark011,13-10-2020,1,46,60.26,-14.26,-0.31,46,60.26,-14.26,-14.26,106.26,31.74,-0.31,-31,100,-13.42,69
Prod105,Cus017,Mark011,13-10-2020,1,148,164.28,-16.28,-0.11,148,164.28,-16.28,-16.28,312.28,131.72,-0.11,-11,100,-5.21,89
Prod057,Cus017,Mark011,13-10-2020,1,231,235.62,-4.62,-0.02,231,235.62,-4.62,-4.62,466.62,226.38,-0.02,-2,100,-0.99,98
Prod290,Cus017,Mark011,13-10-2020,1,273,229.32,43.68,0.16,273,229.32,43.68,43.68,502.32,316.68,0.16,16,100,8.7,116
